id,name,description,name_in_url,imglink,shortimg,role,fav_count
2651,Sadaharu,,Sadaharu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/43475.jpg?s=c2d23699167be0e97b24ba807f7c2ae7,,
109211,"Saitou, Shimaru",,Shimaru_Saitou,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/293788.jpg?s=c2d33955a1d67ceb553857a9cf14a44d,,
2945,"Sakamoto, Tatsuma",,Tatsuma_Sakamoto,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/112383.jpg?s=6171869700d670683f014f57707900fa,,
1759,"Sarutobi, Ayame",,Ayame_Sarutobi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/113709.jpg?s=23c1f0335a5ebfc1fb1f0998fd763237,,
56029,"Sasaki, Tetsunosuke",,Tetsunosuke_Sasaki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/158283.jpg?s=9d0c41ed24fb27f011e92b82554d3219,,
55579,"Sasaki, Isaburou",,Isaburou_Sasaki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/195993.jpg?s=c5a086eebe1950c9e565d7741df3b152,,
32239,Seita,,Seita,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/288515.jpg?s=6787a0ce0d6790e8f5c0b15fa4d7d163,,
32963,Shachi,,Shachi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/88862.jpg?s=b85b06c72bdc593d785b33420dccc43a,,
2944,"Shimura, Tae",,Tae_Shimura,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/115884.jpg?s=d6fe7d853f7f19c21d1619554d8489fd,,
15452,"Sorachi, Hideaki",,Hideaki_Sorachi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/119602.jpg?s=46e65e78121fc90e10238a326251636f,,
2948,"Takasugi, Shinsuke",,Shinsuke_Takasugi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/303201.jpg?s=e9c6807181aa438cda00ce19c6f990b2,,
9535,"Takechi, Henpeita",,Henpeita_Takechi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/112841.jpg?s=9955975a0fbb866162b75452794ee4fa,,
6615,Tama,,Tama,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/114865.jpg?s=95f35b4d6d7483652acb5999278a3a21,,
77717,"Tokugawa, Sadasada",,Sadasada_Tokugawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/194705.jpg?s=247d2b06f95d202f9334db679a972151,,
7157,"Tokugawa, Shigeshige",,Shigeshige_Tokugawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/202557.jpg?s=7afa8652bd59acb7d02230c3ea7885d8,,
32214,"Tokugawa, Soyo",,Soyo_Tokugawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/202435.jpg?s=691c17361284f99805d77981871a6995,,
8282,"Toujou, Ayumu",,Ayumu_Toujou,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/31005.jpg?s=c1ebd725f4ae3a73ebfaa3d9c2c326fe,,
18823,Tsukuyo,,Tsukuyo,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/115534.jpg?s=fc8957f72526a0de99e3d79d63c2188d,,
129056,Utsuro,,Utsuro,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/301305.jpg?s=f3b0137a4b29140647004efa42ca5d55,,
32728,"Waki, Kaoru",,Kaoru_Waki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/87828.jpg?s=69ce46c66226623d7c5600aa3baa113e,,
15581,"Yagyu, Koshinori",,Koshinori_Yagyu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/208681.jpg?s=0f57adb6ff68dbb265838f367c39251e,,
15580,"Yagyu, Binbokusai",,Binbokusai_Yagyu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/43476.jpg?s=29a97b6d1d9a281878c39f482a2a4e8d,,
6110,"Yagyuu, Kyuubei",,Kyuubei_Yagyuu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/47988.jpg?s=6e4f88238c4e191bb7a4db4c04820039,,
4653,"Yamazaki, Sagaru",,Sagaru_Yamazaki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/303204.jpg?s=fa01720f6470164c251e13325aa3cc05,,
28144,"Yoshida, Shouyou",,Shouyou_Yoshida,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/298255.jpg?s=5b8e65389a95109105cebffa7f424edc,,
44274,"Akiha, Yukitaka",,Yukitaka_Akiha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/121808.jpg?s=23a6c03467991d5c321ae573b0f78c6a,,
89637,Maid,,Maid,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
41897,Nakabachi,,Nakabachi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/114001.jpg?s=baab394c996ec6a5b17421e2039d607e,,
41913,"Titor, John",,John_Titor,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
42945,"Urushibara, Eisuke",,Eisuke_Urushibara,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/117125.jpg?s=ba2a4e6b0273517b6d479477b4ec4db3,,
3869,"Attenborough, Dusty",,Dusty_Attenborough,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/43802.jpg?s=eb059c88bdf434d52e802848f085e0e3,,
17789,"Greenhill, Frederica",,Frederica_Greenhill,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/150599.jpg?s=79a54e7439c6e83a12208899b96b95e7,,
12550,"Kircheis, Siegfried",,Siegfried_Kircheis,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/150579.jpg?s=dde53557b50a74b6f956c3713a3c8f88,,
12779,"Minci, Julian",,Julian_Minci,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/150635.jpg?s=5d93c4d843c0994321450e8bd4549307,,
12778,"Mittermeyer, Wolfgang",,Wolfgang_Mittermeyer,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/150595.jpg?s=7191070f53bcaf03defb0b3f5b389bc2,,
3066,"von Lohengramm, Reinhard",,Reinhard_von_Lohengramm,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/150697.jpg?s=b3f6df0d92460782db8540ee9c225326,,
12911,"von Mariendorf, Hildegard",,Hildegard_von_Mariendorf,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/150597.jpg?s=c1489a9c376eb5d4cde8315262357975,,
12898,"von Oberstein, Paul",,Paul_von_Oberstein,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/131297.jpg?s=5c332f4d19c0986d643786cb9d4e6fb5,,
6026,"von Reuenthal, Oskar",,Oskar_von_Reuenthal,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/342775.jpg?s=4c8e51fcf2cad9e43cfdbfb42b624c7a,,
5897,"von Sch&ouml;nkopf, Walter",,Walter_von_Sch_ouml_nkopf,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/43786.jpg?s=ef0aa106168b7f2df5858c49dd3fe809,,
2780,"Yang, Wen-li",,Wen-li_Yang,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/342236.jpg?s=3356ab466619c4335878aefbf2b17ebc,,
124582,"Adoula, Busias",,Busias_Adoula,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/276084.jpg?s=9b3c28226b71f3d8ddcbca1b4d3091f0,,
70101,Al-Salem,,Al-Salem,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/180251.jpg?s=484c23174ae112664164e723bf7e4e9b,,
70103,"Alarcon, Sandle",,Sandle_Alarcon,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/180253.jpg?s=c28a70215b516d062f455667c9f050cd,,
69905,"Aldringen, Welner",,Welner_Aldringen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/179813.jpg?s=90cca0bfaaad46843b586f0268c2dd0a,,
69907,Ansbach,,Ansbach,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/179815.jpg?s=b6b9cbf6f199e064368236030bad522e,,
70107,Appleton,,Appleton,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/180257.jpg?s=7a9e7cc302b91e729a11d3fc9d460582,,
69909,Armsdorf,,Armsdorf,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/179817.jpg?s=19a05ce80add5c5d0f817ca71f5d8409,,
70109,"Ashur, Hamdi",,Hamdi_Ashur,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/180259.jpg?s=8de856b5ae8f95df231947a589a0d831,,
24172,Bagdash,,Bagdash,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/71062.jpg?s=ba8f48acd3623573ccb9a483cb39295c,,
69917,"Barthauser, Alexander",,Alexander_Barthauser,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/179825.jpg?s=244b3776bba978cabd3e82360f5363d9,,
70111,Baunsgoal,,Baunsgoal,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/180261.jpg?s=09f124d7b360809a9017b7983b3acb10,,
27977,"Bayerlein, Karl Edward",,Karl_Edward_Bayerlein,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/180029.jpg?s=93f87a294c4cfae02da9bb15ea2b84fd,,
69921,"Bergengrün, Hans Eduard",,"Hans_Eduard_Bergengrün",,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/179829.jpg?s=61e60396277e3403e9882501787dbb20,,
69923,Bernheim,,Bernheim,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/179831.jpg?s=ad8527dca8ff0c910b4e70c8b8e890bd,,
70119,Birolinen,,Birolinen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/180269.jpg?s=a1f32845bca4ed142ffa70ce67556782,,
12895,"Bittenfeld, Fritz Joseph",,Fritz_Joseph_Bittenfeld,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/43789.jpg?s=ab6578a5649c211d484c3b331f6729ca,,
27983,"Blumhardt, Rainer",,Rainer_Blumhardt,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/180031.jpg?s=90f3223e12907c776d1ccc30d769941b,,
69925,Bohlen,,Bohlen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/179833.jpg?s=29a35eb3cbe578ad5bc3afb62a35c59d,,
39122,"Boltik, Nikolas",,Nikolas_Boltik,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/180021.jpg?s=fd99a03ba1c66a6ae089705bca1d8a10,,
70123,Borodin,,Borodin,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/180273.jpg?s=2f2ac5b3a55183c7507f789a2ebf14af,,
69927,"Braque, Karl",,Karl_Braque,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/179835.jpg?s=8d187aa5795036761e557faea6b99bce,,
69929,"Brauhitch, Rolf Otto",,Rolf_Otto_Brauhitch,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/179837.jpg?s=b012db33e4098459dcf3c4e8728141c9,,
124570,Brentahno,,Brentahno,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/276069.jpg?s=bec5ff171e4b905f5d5e65093f5ffbaf,,
124532,Bronze,,Bronze,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/276009.jpg?s=634ba549f614e3a6f43aff9f4d2ba8f3,,
69931,"Bruckdorf, Minister",,Minister_Bruckdorf,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/179839.jpg?s=2af092c13de42c11c6326860c5e3225b,,
70115,"Bucock, Mrs",,Mrs_Bucock,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/180265.jpg?s=01bdbe7fe232f1c0c1acccbb61c76acb,,
19475,"Bucock, Alexander",,Alexander_Bucock,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/43863.jpg?s=a5038af9635ea6bdcf8a957d8450d67c,,
69933,Buxtefude,,Buxtefude,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/179841.jpg?s=3ab44df38bdf8e53af461ff2dfa9d89f,,
124460,Caldwell,,Caldwell,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/275939.jpg?s=963539e4b8ddd390fcc6e4bce5b13063,,
70131,"Carlsen, Ralph",,Ralph_Carlsen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/180281.jpg?s=f664a3446351afe7159724e16e4b8dbc,,
69935,Carnap,,Carnap,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/300618.jpg?s=3f5bf9bec6bd51135f30434c6e910b6d,,
138658,Carnap,,Carnap,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/300621.jpg?s=ac1f49e1b1513eae19dafd32e9adb10b,,
70141,"Cazellnu, Charlotte Phyllis",,Charlotte_Phyllis_Cazellnu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/180291.jpg?s=962f9282a0692df459f6b18fe7ba3b56,,
70149,"Cazellnu, Hortense",,Hortense_Cazellnu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/180299.jpg?s=c0c838318198933f54314ce07b0d4d56,,
22635,"Cazellnu, Alex",,Alex_Cazellnu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/125955.jpg?s=c6be746c883b5bc5ea991a9f0e48f515,,
70157,"Chartian, Asadora",,Asadora_Chartian,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/180307.jpg?s=3d5c8e33f2569f284e02906c3bee189d,,
124156,Chen,,Chen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/275584.jpg?s=24f7ebd81888adb565e963031159a017,,
124377,Christian,,Christian,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/275822.jpg?s=5c7d7c032ee2c73707a967a90d545f05,,
69941,Clara,,Clara,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/179849.jpg?s=3da3dbfc7e0aeadf5739e0cad5e150cb,,
124422,"Coquelin, Aubry",,Aubry_Coquelin,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/275876.jpg?s=1c1e9442efdd6db80d819347b8c788bf,,
70167,Dawson,,Dawson,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/180317.jpg?s=695b4c3eacc72c815eccd762440d14ef,,
124295,"de Hautetaire, Antoine",,Antoine_de_Hautetaire,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/275716.jpg?s=b042574048119b4f25e6fa10cddf1dd2,,
105309,Degsby,,Degsby,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/243315.jpg?s=948c88b73cf2cc6458a21071566cf3f6,,
70169,Desch,,Desch,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/180319.jpg?s=7661e8bb71825ae6108fb9585d2b7ee9,,
124373,Dickel,,Dickel,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/275818.jpg?s=5dabd5e52af92ff9a323db8a9f58828f,,
124411,Dierksen,,Dierksen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/275865.jpg?s=d5cd49af9530c011649f840b63e8abbd,,
124540,Dittersdorf,,Dittersdorf,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/276012.jpg?s=0e8cb736b2e0013c108f87251c286262,,
69943,Drewentz,,Drewentz,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/179851.jpg?s=3fe515490cfca75b523393e90e274ff1,,
124421,Droisen,,Droisen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/275875.jpg?s=afb841ff005c89acea3b98bf4fc7dd68,,
69945,Dunckel,,Dunckel,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/179853.jpg?s=83f3dc855173e011c20afcdce1ad526e,,
70171,Ebense,,Ebense,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/180321.jpg?s=6830c1f3732efdb37ab8e2c9e40c7ebc,,
70173,Ed,,Ed,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/180323.jpg?s=a22ced0da1ff6bc431263eedc2d8ec49,,
124102,Eda,,Eda,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/275522.jpg?s=301fb0e0c5617c4f5aa437072f4dc92e,,
19468,"Edwards, Jessica",,Jessica_Edwards,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/43858.jpg?s=ee74f942f8a486049289bb9355e96d8a,,
69947,Ehrenberg,,Ehrenberg,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/179855.jpg?s=f49fd1ed94d1b810c936c4387ce22b17,,
69949,Eihendorf,,Eihendorf,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/179857.jpg?s=5800eefc2a92d16776efcabde8457ae8,,
124359,Ein,,Ein,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/275774.jpg?s=5c45571386dbd01dfb753900e4f5acf8,,
124406,"Elsheimer, Julius",,Julius_Elsheimer,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/275861.jpg?s=fb347b63a833efe833a936a7b482ce87,,
70175,Emerson,,Emerson,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/180325.jpg?s=c4dac8f5992c3570f7768b273468ee99,,
69951,Erlache,,Erlache,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/179859.jpg?s=6d204190cafcf91d8a515d64627af06a,,
124354,Eugen,,Eugen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/275766.jpg?s=9e200cd7be41b9744e78bdeba82ca6bd,,
69957,Ferdewelt,,Ferdewelt,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/179865.jpg?s=77d428725383939442704cc14df6d55b,,
25627,"Ferner, Anton",,Anton_Ferner,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/84343.jpg?s=15f4f11d553d0f1eb0986ddc93bcfbb3,,
124111,Fields,,Fields,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/275535.jpg?s=803a19a931cbabed7721c073063c406c,,
27953,"Fischer, Edwin",,Edwin_Fischer,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/180035.jpg?s=ccb115cd1aa294cd4d45629008722185,,
69959,Flegel,,Flegel,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/179867.jpg?s=9d4aad81afe356ba0e13685995ec58c4,,
69961,Fogel,,Fogel,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/179869.jpg?s=beaf4ed96adf24829ccf445afd3fff05,,
19219,"Fork, Andrew",,Andrew_Fork,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/180039.jpg?s=fa07f6e3e00eda223be3ab784224c93e,,
69963,"Fummel, Udo Dater",,Udo_Dater_Fummel,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/179871.jpg?s=9a37a7838c83eef11b872d100d6c6617,,
69965,Fusseneger,,Fusseneger,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/179873.jpg?s=f2bbdac2bbca8010c3da5adf59cdf471,,
69967,Gerlach,,Gerlach,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/179875.jpg?s=2e9f7f443876372bc9ae89154d17f686,,
69969,Glaeser,,Glaeser,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/179877.jpg?s=503d9c45c9e3b547def3a5d243c01d5f,,
124541,Glazunov,,Glazunov,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/276013.jpg?s=757fd44af7729133fb3c3bde13f68208,,
124581,Gliess,,Gliess,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/276076.jpg?s=ad1c791b7987b5aeb1e12a55531a3331,,
124104,Gluck,,Gluck,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/275524.jpg?s=69ad469fd5e411f2693bb0894f98af7a,,
124113,"Grand Bishop",,Grand_Bishop,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/275537.jpg?s=b906402eda30add50c2fe5fc024122be,,
124350,"Greenhill, Dwight",,Dwight_Greenhill,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/275763.jpg?s=f4df7def3af011a47b75aa219e97b427,,
24315,"Grillpalzer, Alfred",,Alfred_Grillpalzer,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/180041.jpg?s=2e8d92d8a5e4b2e425715f2d922f9be0,,
69973,"Gräbner",,"Gräbner",,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/179881.jpg?s=4c0788511804b3c739b62163eb3896c0,,
69977,"Grünemann",,"Grünemann",,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/179885.jpg?s=2d45a2864560c04c6aacf7c2f9bb8e1a,,
124349,Guzman,,Guzman,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/275762.jpg?s=e158ca05c7f3da93325977faf10ca8e2,,
124112,Harbarschdat,,Harbarschdat,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/275536.jpg?s=405e53ea51e080e2da49595bc745851d,,
124352,Hauff,,Hauff,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/275765.jpg?s=cd3c4ed847c7e48f12283f91d1c2d2e4,,
124293,"Hauptmann, Jakob",,Jakob_Hauptmann,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/275714.jpg?s=60f54ceda02d8c316a7ff5b69fc80543,,
124461,Hawood,,Hawood,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/275940.jpg?s=873e3441591dc59d42e1379b312ae798,,
124530,Hazuki,,Hazuki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/276007.jpg?s=3ce4f92792b313e67e58a9eda9759d1f,,
69911,"Heinessen, Arle",,Arle_Heinessen,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/179819.jpg?s=dc0088d1f12e75218d7738405f5a54a1,,
124344,Henslow,,Henslow,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/275756.jpg?s=61351c13cb41b985e778374b60fd460b,,
69913,Herbert,,Herbert,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/179821.jpg?s=abc02a01639d3efacc88957b917b080e,,
69915,Hildesheim,,Hildesheim,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/179823.jpg?s=06fe8f1370add5a629f4c4db87a992fe,,
124155,Hofmeister,,Hofmeister,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/275583.jpg?s=8c25510c8353edd6e1203314b3a544a7,,
124345,Holtzbauer,,Holtzbauer,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/275757.jpg?s=5cceb7e5078a1f1adbce060af44ff7a5,,
124571,"Islands, Walter",,Walter_Islands,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/276070.jpg?s=346147f41253c05d6385799212d86b44,,
124528,Kammhuber,,Kammhuber,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/276004.jpg?s=dad2d99faf96ee5e815f70c4d69871c0,,
69937,Karnapp,,Karnapp,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/179845.jpg?s=893c1e5b447276c2d191871309d6bf62,,
69985,"Kempff, Karl Gustav",,Karl_Gustav_Kempff,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/185917.jpg?s=d6ccbc9872a786fb5a84b470566a4016,,
19476,"Kesserling, Rupert",,Rupert_Kesserling,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/43864.jpg?s=a089cc64d83c0db5c345bc7b6c34473f,,
12897,"Kessler, Ulrich",,Ulrich_Kessler,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/46359.jpg?s=566d451c0f1ab3840dec8adbe7911aa9,,
70009,"Kim Hua, Nguyen",,Nguyen_Kim_Hua,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/180081.jpg?s=6e777632cebcc743a792194db0045c24,,
69987,"Kisling, Günther",,"Günther_Kisling",,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/180037.jpg?s=1bcbbca220b3ea04c223e855489b71ce,,
124529,Klappf,,Klappf,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/276005.jpg?s=f2441c9cafa5303c8d2a9f5e3838fe1e,,
124526,Kleiber,,Kleiber,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/276002.jpg?s=bbb8a0477786284a8be43fccf1c2aa45,,
124458,Kleingelt,,Kleingelt,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/275937.jpg?s=daa941c0545429bf99735f1542e91ca1,,
23997,"Konev, Ivan",,Ivan_Konev,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/185921.jpg?s=043081653bb92d0756f006c655f15220,,
27958,"Konev, Boris",,Boris_Konev,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/71064.jpg?s=73ea7bd42c985d4891d53a8c1b6d86a0,,
124454,Krusenstern,,Krusenstern,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/275927.jpg?s=7562a0033239792fbccbae4865c04009,,
124447,Kubersly,,Kubersly,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/275920.jpg?s=829b037125e9bbd48531b8bdfdc36473,,
24154,Kurt,,Kurt,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/180023.jpg?s=b8ceb4abe15286bda1c74873219df45e,,
124356,"Lanberts, Heinrich",,Heinrich_Lanberts,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/275772.jpg?s=988bd1f534d4ae084a9b8feb95165c80,,
