id,name,description,imglink,shortimg
35839,Sora_yori_mo_Tooi_Basho,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/89879.jpg?s=273f1505d409ac20eed3e0c255a2f903
7785,Yojouhan_Shinwa_Taikei,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/50457.jpg?s=e159597465fa4799df1f8128a8683750
10379,Natsume_Yuujinchou_San,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/82394.jpg?s=f3bc38aa1e6c10580687828856d8dc28
22135,Ping_Pong_The_Animation,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/58041.jpg?s=fbfd98389b5a6f1a27979446e3f07abe
31933,JoJo_no_Kimyou_na_Bouken__Diamond_wa_Kudakenai,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/79156.jpg?s=9189ddeb4a702d774b985fe16f315a81
21329,Mushishi_Special__Hihamukage,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/59315.jpg?s=a45594e7790d4a09b63722ca901cff1c
32983,Natsume_Yuujinchou_Go,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/81755.jpg?s=54d7dafe4652b04b40d97d5d6d97d18d
34612,"Saiki_Kusuo_no_Ψ-nan_TV_2",,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/1961/91383.jpg?s=98a1123f1f794ba0c851840461394e4f
4282,Kara_no_Kyoukai_5__Mujun_Rasen,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/9246.jpg?s=a552ac7cfe25ebecc678cf6a27921a68
28735,Shouwa_Genroku_Rakugo_Shinjuu,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/77907.jpg?s=29933c26544d4f41ce39d88c586914b7
4565,Tengen_Toppa_Gurren_Lagann_Movie__Lagann-hen,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/19698.jpg?s=1be69978bb463a9b8284565cbf1bfb2f
5300,Zoku_Natsume_Yuujinchou,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/79738.jpg?s=dbd5bb99becb12fa6d689196afefa1ff
6114,Rainbow__Nisha_Rokubou_no_Shichinin,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/72697.jpg?s=4752a62572e2172fe039d10d7163a125
3297,Aria_The_Origination,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/77623.jpg?s=9423b1d79350b92de1c3a4babb29ea6b
35843,Gintama__Porori-hen,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/88325.jpg?s=01d05bdfad24f28a33faa4c5177eb02f
2921,Ashita_no_Joe_2,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/45028.jpg?s=bf58ff0c0759f78bf968a74ec535d0d2
11577,"Steins_Gate_Movie__Fuka_Ryouiki_no_Déjà_vu",,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/50317.jpg?s=39eba79520b244bdb5bff2f92beba403
7472,Gintama_Movie_1__Shinyaku_Benizakura-hen,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/28803.jpg?s=1a07403e7ad052636b75f341dc5d2b73
31043,Boku_dake_ga_Inai_Machi,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/77957.jpg?s=27f147795f08191cf1a96a2b50e1756c
26055,JoJo_no_Kimyou_na_Bouken__Stardust_Crusaders_2nd_Season,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/75045.jpg?s=f50d24a2193eebe6b4cf0324cc93333c
31812,Kuroshitsuji_Movie__Book_of_the_Atlantic,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/85792.jpg?s=537a18a031f3de5e7acdf9161b9ef5a1
12431,Uchuu_Kyoudai,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/37573.jpg?s=06ec6a5082edeba2a16056a042858ab5
9989,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/79697.jpg?s=c664a137ce3f854a2343cf39921ae579
801,Ghost_in_the_Shell__Stand_Alone_Complex_2nd_GIG,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/51465.jpg?s=5d411960b4994b7a75d98e4de5611c57
578,Hotaru_no_Haka,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/75808.jpg?s=ced3a39f507fbd93b4f63edd9d1650b8
10408,Hotarubi_no_Mori_e,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/38229.jpg?s=1f72de1c20691367cd59425dd397c5d7
30709,Kamisama_Hajimemashita__Kako-hen,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/81250.jpg?s=0f36fe7a3f5ee0bc66190c5a1feef8a1
24415,Kuroko_no_Basket_3rd_Season,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/68299.jpg?s=047c586d552e0b0ea90cb19074fb6ea8
33255,"Saiki_Kusuo_no_Ψ-nan_TV",,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/80167.jpg?s=1c4f87499deea4f4dbc09805e23bf243
28171,Shokugeki_no_Souma,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/72943.jpg?s=a93f0e87eb1a78ff9dd281cfbb236bbf
170,Slam_Dunk,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/19655.jpg?s=c42fa922dc49f8c7a4edd5cb84a9ec2b
33352,Violet_Evergarden,"The Great War finally came to an end after four long years of conflict; fractured in two, the continent of Telesis slowly began to flourish once again. Caught up in the bloodshed was Violet Evergarden, a young girl raised for the sole purpose of decimating enemy lines. Hospitalized and maimed in a bloody skirmish during the War's final leg, she was left with only words from the person she held dearest, but with no understanding of their meaning.

Recovering from her wounds, Violet starts a new life working at CH Postal Services after a falling out with her new intended guardian family. There, she witnesses by pure chance the work of an ""Auto Memory Doll,"" amanuenses that transcribe people's thoughts and feelings into words on paper. Moved by the notion, Violet begins work as an Auto Memory Doll, a trade that will take her on an adventure, one that will reshape the lives of her clients and hopefully lead to self-discovery.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/1329/90618.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/1329/90618.jpg?s=0f2dc62612a9676531ca433cda984278
5028,Major_S5,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/75218.jpg?s=2a0ccaba4c466d690270815f23a3b650
21,One_Piece,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/73245.jpg?s=f792b8c9e28534ae455d06b15e686a14
21899,Gintama__Yorinuki_Gintama-san_on_Theater_2D,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/57615.jpg?s=d69faac9a1aef1936f55333010355189
777,Hellsing_Ultimate,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/7333.jpg?s=00a2f1443aaff74d48d9a5547db67cc3
5205,Kara_no_Kyoukai_7__Satsujin_Kousatsu_Kou,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/56619.jpg?s=7c65dc2e6a174deb88141b3a73ed2380
22535,Kiseijuu__Sei_no_Kakuritsu,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/73178.jpg?s=aeb28b4778c7bcdfcb0004cbb1a55523
24687,Mushishi_Zoku_Shou__Odoro_no_Michi,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/63539.jpg?s=68a1b75daf7fbe8bc816301a2888eef4
10165,Nichijou,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/75617.jpg?s=a6141f357026aca2496b1a9debaf9d2b
10162,Usagi_Drop,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/29665.jpg?s=4921bb7bab905258c4f675cde9ee400b
32366,"Gintama°__Aizome_Kaori-hen",,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/79704.jpg?s=5dbb3f40129de07167e6717c2a49919b
17389,Kingdom_2nd_Season,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/13/53589.jpg?s=780066d781b44e43c59ebf5219c607d8
32182,Mob_Psycho_100,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/80356.jpg?s=1d7f8902c64d166b821e50ea68267c2a
877,Nana,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/11232.jpg?s=fdcbc61fd7e6407fe3810192a1684acd
28805,Bakemono_no_Ko,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/73540.jpg?s=3f019915d806bbdad788de6dd8a23e3c
5941,Cross_Game,,,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/22103.jpg?s=e10cc8df9c87122f488fa4a3dfeaf9fb
16894,Kuroko_no_Basket_2nd_Season,"With the Interhigh Championship finally over, Seirin's basketball team refocuses their efforts, training harder than ever to get the chance to participate in the Winter Cup. Both Kuroko and Kagami see old friends walk back into their lives, providing a challenge both on and off the court.

As new skills are developed and new alliances created, enemies from various teams—giants of high school basketball such as Yousen, Shuutoku and Touou—stand in the way of Seirin's steadfast attempts to get to the top. All of these schools prove to be formidable foes whose abilities progress exponentially, while Kuroko struggles to find a balance between his resolve to play as part of a team and his desire to win. 

With old wounds reopening, new challenges to face on the court, and a new set of foes—the ""Uncrowned Kings""—vowing to defeat the new hopefuls, will Seirin ever be able to achieve their dream of beating the Generation of Miracles?

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/9/56155.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/56155.jpg?s=9ea6cfceeba82ff184149f45e56138b9
205,Samurai_Champloo,"Fuu Kasumi is a young and clumsy waitress who spends her days peacefully working in a small teahouse. That is, until she accidentally spills a drink all over one of her customers! With a group of samurai now incessantly harassing her, Fuu desperately calls upon another samurai in the shop, Mugen, who quickly defeats them with his wild fighting technique, utilizing movements reminiscent to that of breakdancing. Unfortunately, Mugen decides to pick a fight with the unwilling ronin Jin, who wields a more precise and traditional style of swordfighting, and the latter proves to be a formidable opponent. The only problem is, they end up destroying the entire shop as well as accidentally killing the local magistrate's son.

For their crime, the two samurai are captured and set to be executed. However, they are rescued by Fuu, who hires the duo as her bodyguards. Though she no longer has a place to return to, the former waitress wishes to find a certain samurai who smells of sunflowers and enlists the help of the now exonerated pair to do so. Despite initially disapproving of this idea, the two eventually agree to assist the girl in her quest; thus, the trio embark upon an adventure to find this mysterious warrior—that is, if Fuu can keep Mugen and Jin from killing each other.

Set in an alternate Edo Period of Japan, Samurai Champloo follows the journey of these three eccentric individuals in an epic quest full of action, comedy, and dynamic sword fighting, all set to the beat of a unique hip-hop infused soundtrack.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/11/29134.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/29134.jpg?s=f1f4802d4403c077bc159591f056aee1
35788,Shokugeki_no_Souma__San_no_Sara,"The Moon Festival is Tootsuki Academy's annual gourmet gala, where students compete against each other to earn the most profit through selling their cuisine of choice. But for Souma Yukihira, it is also his first opportunity to challenge the Elite Ten, the supreme council that rules over the academy.  

However, this is only the beginning of Souma's war against the Elite Ten; a nefarious plot is underway that will provide Souma with the challenge he desires but will also shake the very foundations of Tootsuki Academy itself.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/3/88434.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/88434.jpg?s=24578fc83f2bfe97393f980b3ee9ccc0
2251,Baccano,"During the early 1930s in Chicago, the transcontinental train, Flying Pussyfoot, is starting its legendary journey that will leave a trail of blood all over the country. At the same time in New York, the ambitious scientist Szilard and his unwilling aide Ennis are looking for missing bottles of the immortality elixir. In addition, a war between the mafia groups is getting worse. On board the Advena Avis, in 1711, alchemists are about to learn the price of immortality.

Based on the award-winning light novels of the same name, Baccano! follows several events that initially seem unrelated, both in time and place, but are part of a much bigger story—one of alchemy, survival and immortality. Merging these events together are the kindhearted would-be thieves, Isaac and Miria, connecting various people, all of them with their own hidden ambitions and agendas, and creating lifelong bonds and consequences for everyone involved.

[Written by MAL Rewrite] ",https://myanimelist.cdn-dena.com/images/anime/3/14547.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/14547.jpg?s=32ce1ad2936def90d8b51ddeef6a82cd
10030,Bakuman_2nd_Season,"With the serialization of their new manga, ""Detective Trap,"" the writer-artist team, Akito Takagi and Moritaka Mashiro, better known by their pseudonym Ashirogi Muto, are one step closer to becoming world-renowned mangaka. For Mashiro, however, serialization is just the first step. Having promised to marry his childhood sweetheart and aspiring voice actress, Azuki Miho, once his manga gets an anime adaptation, Mashiro must continue his to popularize Ashirogi's work. A tremendously competitive cast of ambitious mangaka—including the wild genius, Eiji Niizuma; the elegant student, Yuriko Aoki, and her older admirer and partner, Takurou Nakai; the lazy prodigy, Kazuya Hiramaru; and the abrasive artist, Shinta Fukuda—both support and compete against Ashirogi Muto in creating the next big hit.

As they adjust to their young and seemingly untested new editor, the dynamic duo struggle to maintain their current serialization, secure the top stop in Shounen Jack, and ultimately, achieve an anime adaptation of their manga. With new rivals and friends, Bakuman. 2nd Season continues Takagi and Mashiro's inspiring story of hard work and young love.

[Written by MAL Rewrite] ",https://myanimelist.cdn-dena.com/images/anime/3/34923.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/34923.jpg?s=687c7ca6984aaf49e789ee724bfe1dc8
